1	1	vascunicol
2	10	novo-depigman
3	100	piroheptine
4	1000	cefpodoxime_proxetil
5	1001	trichlormethiazide
6	1002	strychnine
7	1003	fluvoxamine
8	1004	tolmetin
9	1005	gemcitabine
10	1006	iotroxic_acid
11	1007	metocurine
12	1008	foscarnet_sodium
13	1009	diclofenac
14	101	norfloxacin
15	1010	argipressin
16	1011	cinchoninecomma_monohydrochloridecomma_(9s)-isomer
17	1012	nandrolone_cyclohexylpropionate
18	1013	5-(4-chlorophenyl)-5-hydroxy-2comma5-dihydro-3h-imidazo(2comma1-a)isoindole
19	1014	alpha-keto-glutaric_acidcomma_sodium_salt
20	1015	vapiprost
21	1016	terguride
22	1017	cabergoline
23	1018	benzfetamine
24	1019	bergenin
25	102	p-t-butyl-m-cresol
26	1020	amfebutamone
27	1021	sulfamerazine_sodium
28	1022	riboflavin
29	1023	zidovudine
30	1024	aminoglutethimide_phosphatecomma_monohydrochloride
31	1025	chlorascrub_swab
32	1026	glutathione
33	1027	toborinone
34	1028	amaranth_dye
35	1029	lemildipine
36	103	trypan_blue
37	1030	alprenolol
38	1031	adenosine_cyclic_3primecomma5prime-phosphate
39	1032	rabeprazole
40	1033	carbinoxamine
41	1034	methionine
42	1035	triiodothyronine
43	1036	vancomycin
44	1037	tolterodine
45	1038	menfegol
46	1039	rilmazafone
47	104	tibolone
48	1041	nitrofural
49	1042	valaciclovir
50	1043	alatrofloxacin
51	1044	norelgestromin
52	1045	alosetron
53	1046	calcium_edetate
54	1048	prazosin
55	1049	pemirolast
56	105	clenbuterol
57	1050	fluorostigmine
58	1051	fenchonecomma_(1s)-isomer
59	1052	spirapril
60	1053	delapril
61	1054	cytarabine
62	1055	1comma3-propanedisulfonic_acid_disodium
63	1056	lobenzarit
64	1057	homatropine
65	1058	garenoxacin
66	1059	trimetaphani_camsilas
67	106	methdilazine
68	1060	falecalcitriol
69	1061	progesterone
70	1062	olmesartan_medoxomil
71	1063	calcitriol
72	1064	camphorcomma_monobromated
73	1065	cystine
74	1066	oxabolone_cipionate
75	1067	estradiol
76	1068	vincristine
77	1069	argiprestocin
78	107	carpronium
79	1070	cinoxate
80	1071	stavudine
81	1072	hexobarbital
82	1073	fulvestrant
83	1074	amobarbital
84	1075	vinorelbine
85	1076	10-(2-(1-methyl-2-piperidinyl)ethyl)-2-(methylsulfinyl)phenothiazine
86	1077	polyacetal
87	1078	cetrimonium_bromide
88	1079	mephentermine
89	108	paricalcitol
90	1080	lasalocid
91	1081	gadobenic_acid
92	1082	gonadorelin
93	1083	cholesterol
94	1084	lissamine_green_b
95	1085	beraprost
96	1086	propiverine
97	1087	griseofulvin
98	1088	bupranolol
99	1089	protionamidum
100	109	gadobutrol
101	1090	fominoben_hydrochloride
102	1091	isoeugenolcomma_(e)-isomer
103	1092	chlorprothixene
104	1093	aurorix
105	1094	artemether
106	1095	amfenac
107	1096	7-(1-methyethoxy)-3-phenyl-4h-1-benzopyran-4-one
108	1097	miokamycin
109	1098	ergotamine
110	1099	ethamsylate
111	11	fluocortolone
112	110	protoporphyrin_ix
113	1100	propicillin
114	1101	metaraminol
115	1102	hexestrol
116	1103	ketotifenum
117	1104	glibenclamide
118	1105	pentobarbital
119	1106	nedocromil
120	1107	fosfluconazole
121	1108	methotrexate
122	1109	isosorbide_mononitrate
123	111	bronopol
124	1110	p-butylaminobenzoyldiethylaminoethyl_hydrochloride
125	1111	cefapirin
126	1112	butobarbitone
127	1113	diponium_bromide
128	1114	bumetanide
129	1115	holin
130	1116	prednicarbate
131	1117	omapatrilat
132	1118	trolnitrato
133	1119	iodoantipyrine
134	112	azapropazone
135	1120	dapiprazole
136	1121	phenytoin
137	1122	sodium_glycerophosphate
138	1123	3primecomma6prime-dihydroxy-3-oxospiro(isobenzofuran-1(3h)comma9prime-(9h)xanthene)-6-carboxylic_acid
139	1124	arbutamine
140	1125	1-naphthaleneacetic_acid
141	1126	buphenyl
142	1127	2-hydroxybenzoic_acidcomma_2-_hydroxyethyl_ester
143	1128	retinol_acetate
144	1129	octyl_triazone
145	113	brucine
146	1130	dasatinib
147	1131	eptazocine
148	1132	sulfapyridine
149	1133	2comma6-pyridinediaminecomma_3-(phenylazo)-comma_monohydrochloride
150	1134	maxacalcitol
151	1135	cyproheptadine
152	1136	duloxetine
153	1137	eprazinona
154	1138	sorbitan
155	1139	goserelin
156	114	docarpamine
157	1140	deracoxib
158	1141	regadenoson
159	1142	fungichromin
160	1143	cinepazide
161	1144	propyl_benzoate
162	1145	minoxidil
163	1146	retapamulin
164	1147	indometacin
165	1148	dipyrithione_magnesium_sulfate
166	1149	ponazurilum
167	115	histrelin
168	1150	prilocaine
169	1151	cycrimine_hydrochloride
170	1152	oxibendazole
171	1153	unoprostone
172	1154	iotalamic_acid
173	1155	mirtazapine
174	1156	tetramethylthiuram_monosulfide
175	1157	dosulepin
176	1158	vitamin_c
177	1159	sulfadoxine
178	116	carbocromenum
179	1160	promethazine
180	1161	threoninum
181	1162	alacepril
182	1163	camostat
183	1164	coniinum
184	1165	candesartan_cilexetil
185	1166	azaperone
186	1167	tazobactam
187	1169	tretinoin_tocoferil
188	117	dimethicone
189	1170	(sulfobromophthalein)glutathione_conjugate
190	1171	indeloxazinecomma_(+)-isomer
191	1172	sivelestat
192	1173	pipothiazine_palmitate
193	1174	oleandomycin
194	1175	acetone_bis(3comma5-di-tert-butyl-4-hydroxyphenyl)_mercaptole
195	1176	pindolol
196	1177	chlorquinaldol
197	1178	pyrithione_zinc
198	1179	sultamicillin_tosilate
199	118	voglibose
200	1180	cholic_acid
201	1181	butanoic_acidcomma_4-hydroxy-comma_monosodium_salt
202	1182	ioxilan
203	1183	rimonabant
204	1184	neomycin
205	1185	felodipine
206	1186	sulfisoxazole_acetal
207	1187	terbinafine
208	1188	azosemide
209	1189	paretoxicaina
210	119	valine
211	1190	ubenimex
212	1191	isoprenaline
213	1192	candicidin
214	1193	hepronicate
215	1194	ortetamine
216	1195	tosufloxacin
217	1196	chlorphentermine
218	1197	mometasone_furoate
219	1198	ritonavir
220	1199	terazosin
221	12	guaiacol_carbonate
222	120	coumarin
223	1200	meticranum
224	1201	cerivastatin
225	1202	pyricarbate
226	1203	pioglitazone
227	1204	efonidipine
228	1205	sodium_trichloroacetate
229	1206	bevantolol
230	1207	bicalutamide
231	1208	2-desoxy-d-glucose
232	1209	anidulafungin
233	121	2-(4-morpholino)thiobenzothiazole
234	1210	cefetamet_pivoxyl
235	1211	lumefantrine
236	1212	cidofovir
237	1213	allopurinol
238	1214	tocainide
239	1215	captopril
240	1216	cefmetazole
241	1217	articaine
242	1218	fenoprofen
243	1219	amelometasone
244	122	cloflucarban
245	1220	mitiglinide
246	1221	meglumine
247	1222	pentagastrin
248	1223	lomustine
249	1224	flurandrenolide
250	1225	tipifarnib
251	1226	3-(4-amino-1-oxo-1comma3-dihydro-2h-isoindol-2-yl)piperidine-2comma6-dione
252	1227	hydroxyzine
253	1228	rimantadine
254	1229	methyldopa
255	123	aminophenazone
256	1230	triprolidine
257	1231	granisetron
258	1232	fenolftaleina
259	1233	pyrimethamine
260	1234	amfepramone
261	1235	aprindine
262	1236	tolfenamic_acid
263	1237	succimer
264	1238	nolatrexed
265	1239	diphemanil_metilsulfate
266	124	carbazochrome
267	1240	prednisolone_acetate
268	1241	medronic_acid
269	1242	fosfestrol
270	1243	etizolam
271	1244	8-hydroxyxanthine
272	1245	acidscomma_aminosalicyli
273	1246	diisopropylamine_sulfate_(2:1)
274	1247	terbutaline
275	1248	micafungin
276	1249	angiotensin_ii
277	125	clopamide
278	1250	tirilazad
279	1251	hydrocortisone_succinate
280	1252	sizofiran
281	1253	gadobenic
282	1254	colistin
283	1255	alomide
284	1256	flunarizine
285	1257	fenbutrazate
286	1258	estramustine_phosphate
287	1259	memantine
288	126	liarozole
289	1260	methyltestosterone
290	1261	epoprostenol
291	1262	telazol
292	1263	nizofenone
293	1264	betanidine
294	1265	ascorbate_6-palmitate
295	1266	talaporfin
296	1267	zoledronic_acid
297	1268	glutamic_acid
298	1269	megibal
299	127	sitaxentan
300	1270	urapidil
301	1271	balofloxacin
302	1272	iocetamic_acid
